Nr,Tree name,product_category,Years,Business as usual,Combined effect,Compost,Technical and Market support,,,
3,Cordia africana,Fruit,2045,0.02936288,0.033067561,0.031547817,0.032027768,,,
3,Cordia africana,Fruit,2046,0.027575213,0.029053347,0.027600982,0.028499539,,,
3,Cordia africana,Fruit,2047,0.043268612,0.046735525,0.044625987,0.045457135,,,
3,Cordia africana,Fruit,2048,0.033298698,0.036486499,0.035135963,0.035674486,,,
3,Cordia africana,Fruit,2049,0.052155378,0.05314609,0.051106864,0.053207295,,,
3,Cordia africana,Fruit,2050,0.045482728,0.051140184,0.049730772,0.051246814,,,
3,Cordia africana,Fruit,2051,0.029148492,0.028981186,0.027512918,0.028504756,,,
3,Cordia africana,Fruit,2052,0.027321558,0.027367688,0.025138713,0.02739229,,,
3,Cordia africana,Fruit,2053,0.024089536,0.023028659,0.021954175,0.023016241,,,
3,Cordia africana,Fruit,2054,0.041587987,0.041835066,0.040051035,0.041807172,,,
3,Cordia africana,Fruit,2055,0.036332326,0.037118796,0.034919984,0.037173149,,,
3,Cordia africana,Fruit,2056,0.028226905,0.03037753,0.028765442,0.030363102,,,
3,Cordia africana,Fruit,2057,0.04130036,0.047433624,0.045575916,0.047414886,,,
3,Cordia africana,Fruit,2058,0.034145985,0.036101836,0.034535592,0.035980625,,,
3,Cordia africana,Fruit,2059,0.025663022,0.029001233,0.027312247,0.028516722,,,
3,Cordia africana,Fruit,2060,0.029764143,0.031139852,0.029536069,0.030664949,,,
3,Cordia africana,Fruit,2061,0.0447857,0.049684399,0.046816907,0.048150389,,,
3,Cordia africana,Fruit,2062,0.035558576,0.03750443,0.035830045,0.036497512,,,
3,Cordia africana,Fruit,2063,0.051687593,0.055241982,0.052497907,0.054159166,,,
3,Cordia africana,Fruit,2064,0,0,0,0,,,
3,Cordia africana,FuelWood,2024,0,0,0,0,,,
3,Cordia africana,FuelWood,2025,0,0,0,0,,,
3,Cordia africana,FuelWood,2026,0.092487176,0.103153339,0.098588221,0.096502476,,,
3,Cordia africana,FuelWood,2027,0,0,0,0,,,
3,Cordia africana,FuelWood,2028,0,0,0,0,,,
3,Cordia africana,FuelWood,2029,0,0,0,0,,,
3,Cordia africana,FuelWood,2030,0.108477121,0.119462436,0.11443898,0.11387866,,,
3,Cordia africana,FuelWood,2031,0,0,0,0,,,
3,Cordia africana,FuelWood,2032,0,0,0,0,,,
3,Cordia africana,FuelWood,2033,0,0,0,0,,,
3,Cordia africana,FuelWood,2034,0.114407806,0.124277446,0.119224951,0.119463192,,,
3,Cordia africana,FuelWood,2035,0,0,0,0,,,
3,Cordia africana,FuelWood,2036,0,0,0,0,,,
3,Cordia africana,FuelWood,2037,0,0,0,0,,,
3,Cordia africana,FuelWood,2038,0.107213297,0.116680456,0.111507803,0.112915004,,,
3,Cordia africana,FuelWood,2039,0,0,0,0,,,
3,Cordia africana,FuelWood,2040,0,0,0,0,,,
3,Cordia africana,FuelWood,2041,0,0,0,0,,,
3,Cordia africana,FuelWood,2042,0.112364901,0.122340518,0.116662418,0.118718281,,,
3,Cordia africana,FuelWood,2043,0,0,0,0,,,
3,Cordia africana,FuelWood,2044,0,0,0,0,,,
3,Cordia africana,FuelWood,2045,0,0,0,0,,,
3,Cordia africana,FuelWood,2046,0.110762225,0.120951657,0.11546395,0.117519704,,,
3,Cordia africana,FuelWood,2047,0,0,0,0,,,
3,Cordia africana,FuelWood,2048,0,0,0,0,,,
3,Cordia africana,FuelWood,2049,0.118494144,0.128240489,0.122544633,0.125067963,,,
3,Cordia africana,FuelWood,2050,0,0,0,0,,,
3,Cordia africana,FuelWood,2051,0,0,0,0,,,
3,Cordia africana,FuelWood,2052,0,0,0,0,,,
3,Cordia africana,FuelWood,2053,0.11658007,0.125009584,0.119353606,0.122489705,,,
3,Cordia africana,FuelWood,2054,0,0,0,0,,,
3,Cordia africana,FuelWood,2055,0,0,0,0,,,
3,Cordia africana,FuelWood,2056,0,0,0,0,,,
3,Cordia africana,FuelWood,2057,0.119129487,0.12737533,0.121561685,0.125432596,,,
3,Cordia africana,FuelWood,2058,0,0,0,0,,,
3,Cordia africana,FuelWood,2059,0,0,0,0,,,
3,Cordia africana,FuelWood,2060,0,0,0,0,,,
3,Cordia africana,FuelWood,2061,0.118921576,0.127420896,0.121439348,0.125502547,,,
3,Cordia africana,FuelWood,2062,0,0,0,0,,,
3,Cordia africana,FuelWood,2063,1.207061326,1.294200669,1.232576144,1.272519246,,,
3,Cordia africana,FuelWood,2064,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2024,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2025,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2026,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2027,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2028,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2029,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2030,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2031,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2032,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2033,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2034,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2035,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2036,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2037,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2038,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2039,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2040,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2041,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2042,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2043,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2044,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2045,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2046,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2047,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2048,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2049,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2050,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2051,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2052,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2053,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2054,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2055,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2056,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2057,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2058,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2059,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2060,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2061,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2062,0,0,0,0,,,
3,Cordia africana,ConstructionWood,2063,10.66849005,11.48844273,10.96772144,11.21736259,,,
3,Cordia africana,ConstructionWood,2064,0,0,0,0,,,
3,Ficus vasta,Fruit (local),2024,0.073935707,0.094632839,0.092657426,0.08021896,,,
3,Ficus vasta,Fruit (local),2025,0.068613718,0.073220004,0.07094417,0.069620173,,,
3,Ficus vasta,Fruit (local),2026,0.074850817,0.077621959,0.074541734,0.073917846,,,
3,Ficus vasta,Fruit (local),2027,0.076376927,0.080807356,0.077960406,0.079104478,,,
3,Ficus vasta,Fruit (local),2028,0.073622564,0.075542734,0.073891247,0.074748892,,,
3,Ficus vasta,Fruit (local),2029,0.124446291,0.126705142,0.122476719,0.126761916,,,
3,Ficus vasta,Fruit (local),2030,0.073560147,0.081088985,0.07976616,0.080699723,,,
3,Ficus vasta,Fruit (local),2031,0.057388767,0.058126897,0.055736756,0.055241134,,,
3,Ficus vasta,Fruit (local),2032,0.086933534,0.091078342,0.089667036,0.090647334,,,
3,Ficus vasta,Fruit (local),2033,0.065798907,0.069728368,0.068304256,0.069335217,,,
3,Ficus vasta,Fruit (local),2034,0.053641249,0.055904408,0.053075134,0.055755296,,,
3,Ficus vasta,Fruit (local),2035,0.042751461,0.045614896,0.043232747,0.045672307,,,
3,Ficus vasta,Fruit (local),2036,0.040039687,0.043053878,0.040671763,0.042996429,,,
3,Ficus vasta,Fruit (local),2037,0.04865994,0.052808355,0.049838103,0.052612331,,,
3,Ficus vasta,Fruit (local),2038,0.040938772,0.045445492,0.043077833,0.044986263,,,
3,Ficus vasta,Fruit (local),2039,0.058199733,0.059272704,0.057142324,0.058988935,,,
3,Ficus vasta,Fruit (local),2040,0.067577627,0.070187464,0.067039374,0.069303395,,,
3,Ficus vasta,Fruit (local),2041,0.086083771,0.088343094,0.085079056,0.087269871,,,
3,Ficus vasta,Fruit (local),2042,0.081047706,0.08849808,0.085790751,0.087747696,,,
3,Ficus vasta,Fruit (local),2043,0.054599884,0.062134408,0.060040048,0.060699359,,,
3,Ficus vasta,Fruit (local),2044,0.048571634,0.048977874,0.047618262,0.048640155,,,
3,Ficus vasta,Fruit (local),2045,0.054692965,0.06051285,0.058150127,0.059282916,,,
3,Ficus vasta,Fruit (local),2046,0.053424257,0.055046746,0.052917637,0.054333888,,,
3,Ficus vasta,Fruit (local),2047,0.077570449,0.084411797,0.081381168,0.083095204,,,
3,Ficus vasta,Fruit (local),2048,0.06011479,0.064598345,0.062665409,0.063882757,,,
3,Ficus vasta,Fruit (local),2049,0.097974762,0.09690259,0.094425371,0.0970073,,,
3,Ficus vasta,Fruit (local),2050,0.079351464,0.08787008,0.085950686,0.0880394,,,
3,Ficus vasta,Fruit (local),2051,0.052649959,0.052784031,0.050420757,0.052037536,,,
3,Ficus vasta,Fruit (local),2052,0.048605696,0.048693502,0.045158003,0.048707114,,,
3,Ficus vasta,Fruit (local),2053,0.044844186,0.043786036,0.041968956,0.043764273,,,
3,Ficus vasta,Fruit (local),2054,0.072930924,0.071812545,0.069591032,0.071742671,,,
3,Ficus vasta,Fruit (local),2055,0.065458082,0.066626534,0.063227486,0.066692902,,,
3,Ficus vasta,Fruit (local),2056,0.055565151,0.05807791,0.055646942,0.058063905,,,
3,Ficus vasta,Fruit (local),2057,0.076500143,0.085273331,0.082827768,0.085259466,,,
3,Ficus vasta,Fruit (local),2058,0.061567013,0.064318862,0.061825214,0.064348713,,,
3,Ficus vasta,Fruit (local),2059,0.047975647,0.052461801,0.049942315,0.052070371,,,
3,Ficus vasta,Fruit (local),2060,0.054620954,0.056305452,0.053981221,0.055880124,,,
3,Ficus vasta,Fruit (local),2061,0.084518292,0.089427004,0.085519256,0.087893187,,,
3,Ficus vasta,Fruit (local),2062,0.067468463,0.070475746,0.067899865,0.069478532,,,
3,Ficus vasta,Fruit (local),2063,0.095657922,0.097028227,0.094095425,0.096309725,,,
3,Ficus vasta,Fruit (local),2064,0,0,0,0,,,
3,Ficus vasta,FuelWood,2024,0,0,0,0,,,
3,Ficus vasta,FuelWood,2025,0.060313938,0.065640742,0.06346197,0.062301369,,,
3,Ficus vasta,FuelWood,2026,0,0,0,0,,,
3,Ficus vasta,FuelWood,2027,0.064095495,0.06918747,0.066829369,0.065918004,,,
3,Ficus vasta,FuelWood,2028,0,0,0,0,,,
3,Ficus vasta,FuelWood,2029,0.071684102,0.076296334,0.073788533,0.073517385,,,
3,Ficus vasta,FuelWood,2030,0,0,0,0,,,
3,Ficus vasta,FuelWood,2031,0.071606933,0.076194329,0.073766547,0.073579243,,,
3,Ficus vasta,FuelWood,2032,0,0,0,0,,,
3,Ficus vasta,FuelWood,2033,0.07355434,0.078109721,0.075832937,0.075864041,,,
3,Ficus vasta,FuelWood,2034,0,0,0,0,,,
3,Ficus vasta,FuelWood,2035,0.069957821,0.074213518,0.071841174,0.072342725,,,
3,Ficus vasta,FuelWood,2036,0,0,0,0,,,
3,Ficus vasta,FuelWood,2037,0.066292453,0.070490152,0.068023718,0.068914648,,,
3,Ficus vasta,FuelWood,2038,0,0,0,0,,,
3,Ficus vasta,FuelWood,2039,0.064235488,0.068230343,0.065766688,0.06685475,,,
3,Ficus vasta,FuelWood,2040,0,0,0,0,,,
3,Ficus vasta,FuelWood,2041,0.067607235,0.07137394,0.068733665,0.070050249,,,
3,Ficus vasta,FuelWood,2042,0,0,0,0,,,
3,Ficus vasta,FuelWood,2043,0.068646557,0.073168074,0.070532545,0.071865263,,,
3,Ficus vasta,FuelWood,2044,0,0,0,0,,,
3,Ficus vasta,FuelWood,2045,0.066553871,0.07089475,0.068360636,0.069666536,,,
3,Ficus vasta,FuelWood,2046,0,0,0,0,,,
3,Ficus vasta,FuelWood,2047,0.067433175,0.071832992,0.069249164,0.070623937,,,
3,Ficus vasta,FuelWood,2048,0,0,0,0,,,
3,Ficus vasta,FuelWood,2049,0.070710371,0.074666655,0.072112244,0.073608364,,,
3,Ficus vasta,FuelWood,2050,0,0,0,0,,,
3,Ficus vasta,FuelWood,2051,0.070885588,0.074958835,0.072440432,0.074025295,,,
3,Ficus vasta,FuelWood,2052,0,0,0,0,,,
3,Ficus vasta,FuelWood,2053,0.067478542,0.070765102,0.06818123,0.069989908,,,
3,Ficus vasta,FuelWood,2054,0,0,0,0,,,
3,Ficus vasta,FuelWood,2055,0.068825717,0.071559639,0.068892015,0.070916625,,,
3,Ficus vasta,FuelWood,2056,0,0,0,0,,,
3,Ficus vasta,FuelWood,2057,0.069407512,0.072738522,0.070072467,0.072202545,,,
3,Ficus vasta,FuelWood,2058,0,0,0,0,,,
3,Ficus vasta,FuelWood,2059,0.06773595,0.071176856,0.068498697,0.070697769,,,
3,Ficus vasta,FuelWood,2060,0,0,0,0,,,
3,Ficus vasta,FuelWood,2061,0.06918247,0.072656612,0.06985257,0.072074769,,,
3,Ficus vasta,FuelWood,2062,0,0,0,0,,,
3,Ficus vasta,FuelWood,2063,0.726082383,0.758919333,0.730533532,0.75250458,,,
3,Ficus vasta,FuelWood,2064,0,0,0,0,,,
3,Ficus vasta,FuelWood,2024,0,0,0,0,,,
3,Ficus vasta,FuelWood,2025,0,0,0,0,,,
3,Ficus vasta,FuelWood,2026,0,0,0,0,,,
3,Ficus vasta,FuelWood,2027,0,0,0,0,,,
3,Ficus vasta,FuelWood,2028,0,0,0,0,,,
3,Ficus vasta,FuelWood,2029,0,0,0,0,,,
3,Ficus vasta,FuelWood,2030,0,0,0,0,,,
3,Ficus vasta,FuelWood,2031,0,0,0,0,,,
3,Ficus vasta,FuelWood,2032,0,0,0,0,,,
3,Ficus vasta,FuelWood,2033,0,0,0,0,,,
3,Ficus vasta,FuelWood,2034,0,0,0,0,,,
3,Ficus vasta,FuelWood,2035,0,0,0,0,,,
3,Ficus vasta,FuelWood,2036,0,0,0,0,,,
3,Ficus vasta,FuelWood,2037,0,0,0,0,,,
3,Ficus vasta,FuelWood,2038,0,0,0,0,,,
3,Ficus vasta,FuelWood,2039,0,0,0,0,,,
3,Ficus vasta,FuelWood,2040,0,0,0,0,,,
3,Ficus vasta,FuelWood,2041,0,0,0,0,,,
3,Ficus vasta,FuelWood,2042,0,0,0,0,,,
3,Ficus vasta,FuelWood,2043,0,0,0,0,,,
3,Ficus vasta,FuelWood,2044,0,0,0,0,,,
3,Ficus vasta,FuelWood,2045,0,0,0,0,,,
3,Ficus vasta,FuelWood,2046,0,0,0,0,,,
3,Ficus vasta,FuelWood,2047,0,0,0,0,,,
3,Ficus vasta,FuelWood,2048,0,0,0,0,,,
3,Ficus vasta,FuelWood,2049,0,0,0,0,,,
3,Ficus vasta,FuelWood,2050,0,0,0,0,,,
3,Ficus vasta,FuelWood,2051,0,0,0,0,,,
3,Ficus vasta,FuelWood,2052,0,0,0,0,,,
3,Ficus vasta,FuelWood,2053,0,0,0,0,,,
3,Ficus vasta,FuelWood,2054,0,0,0,0,,,
3,Ficus vasta,FuelWood,2055,0,0,0,0,,,
3,Ficus vasta,FuelWood,2056,0,0,0,0,,,
3,Ficus vasta,FuelWood,2057,0,0,0,0,,,
3,Ficus vasta,FuelWood,2058,0,0,0,0,,,
3,Ficus vasta,FuelWood,2059,0,0,0,0,,,
3,Ficus vasta,FuelWood,2060,0,0,0,0,,,
3,Ficus vasta,FuelWood,2061,0,0,0,0,,,
3,Ficus vasta,FuelWood,2062,0,0,0,0,,,
3,Ficus vasta,FuelWood,2063,7.189292085,7.558092964,7.29136041,7.440207475,,,
3,Ficus vasta,FuelWood,2064,0,0,0,0,,,
3,Albizia gummifera,FuelWood,2024,0.061374513,0.067025916,0.064334868,0.063206887,,,
3,Albizia gummifera,FuelWood,2025,0.062334775,0.06800901,0.06520419,0.064420718,,,
3,Albizia gummifera,FuelWood,2026,0.065242719,0.070033292,0.067262588,0.066611128,,,
3,Albizia gummifera,FuelWood,2027,0.066793074,0.071525099,0.068629033,0.068410193,,,
3,Albizia gummifera,FuelWood,2028,0.068381532,0.072803577,0.069887182,0.070084496,,,
3,Albizia gummifera,FuelWood,2029,0.076695199,0.080696195,0.077347886,0.078379837,,,
3,Albizia gummifera,FuelWood,2030,0.077560658,0.082416753,0.079240924,0.080358493,,,
3,Albizia gummifera,FuelWood,2031,0.075127263,0.079328721,0.076317589,0.077123575,,,
3,Albizia gummifera,FuelWood,2032,0.078137597,0.082531444,0.07959656,0.080569118,,,
3,Albizia gummifera,FuelWood,2033,0.07697559,0.081625343,0.078752012,0.079872859,,,
3,Albizia gummifera,FuelWood,2034,0.074444567,0.078657392,0.075645845,0.077064009,,,
3,Albizia gummifera,FuelWood,2035,0.069959279,0.073985849,0.071019984,0.072606319,,,
3,Albizia gummifera,FuelWood,2036,0.065744624,0.069513327,0.066702005,0.068411847,,,
3,Albizia gummifera,FuelWood,2037,0.063278487,0.066802702,0.064151465,0.065966284,,,
3,Albizia gummifera,FuelWood,2038,0.060256346,0.063707708,0.061216958,0.062949571,,,
3,Albizia gummifera,FuelWood,2039,0.060099499,0.063228551,0.060778884,0.062557571,,,
3,Albizia gummifera,FuelWood,2040,0.061677085,0.064418416,0.061802378,0.063756558,,,
3,Albizia gummifera,FuelWood,2041,0.065743536,0.068224984,0.065381769,0.06756562,,,
3,Albizia gummifera,FuelWood,2042,0.068541662,0.071759666,0.068839704,0.071193592,,,
3,Albizia gummifera,FuelWood,2043,0.067205606,0.07106839,0.068243928,0.070461667,,,
3,Albizia gummifera,FuelWood,2044,0.06472751,0.06804569,0.065383378,0.067490085,,,
3,Albizia gummifera,FuelWood,2045,0.063197166,0.066721369,0.064063453,0.066121841,,,
3,Albizia gummifera,FuelWood,2046,0.061739667,0.064992555,0.06236545,0.064391143,,,
3,Albizia gummifera,FuelWood,2047,0.064669404,0.068006676,0.065255039,0.067394973,,,
3,Albizia gummifera,FuelWood,2048,0.06401674,0.067443879,0.064751881,0.06684598,,,
3,Albizia gummifera,FuelWood,2049,0.069330132,0.072277115,0.06941234,0.071787982,,,
3,Albizia gummifera,FuelWood,2050,0.072058714,0.076142819,0.073343041,0.075745852,,,
3,Albizia gummifera,FuelWood,2051,0.069418647,0.072827226,0.070120316,0.07237517,,,
3,Albizia gummifera,FuelWood,2052,0.066775704,0.069526017,0.066678263,0.069141328,,,
3,Albizia gummifera,FuelWood,2053,0.063754373,0.065787625,0.063076256,0.065453072,,,
3,Albizia gummifera,FuelWood,2054,0.065903553,0.067018854,0.064317762,0.066730187,,,
3,Albizia gummifera,FuelWood,2055,0.065869355,0.066772507,0.06392592,0.066536481,,,
3,Albizia gummifera,FuelWood,2056,0.064546664,0.06559514,0.062761132,0.065389723,,,
3,Albizia gummifera,FuelWood,2057,0.067084316,0.069175412,0.066320657,0.069000203,,,
3,Albizia gummifera,FuelWood,2058,0.066434638,0.06843953,0.065606362,0.068294563,,,
3,Albizia gummifera,FuelWood,2059,0.0641791,0.066154462,0.063353882,0.066013628,,,
3,Albizia gummifera,FuelWood,2060,0.062843051,0.064641628,0.061868893,0.064493875,,,
3,Albizia gummifera,FuelWood,2061,0.066508184,0.068425403,0.06532704,0.068144738,,,
3,Albizia gummifera,FuelWood,2062,0.067243018,0.069075678,0.065947088,0.068808721,,,
3,Albizia gummifera,FuelWood,2063,0.722494229,0.739103513,0.70623617,0.736266344,,,
3,Albizia gummifera,FuelWood,2064,0.001720199,0.001823645,0.001758557,0.00181827,,,
3,Albizia gummifera,ConstructionWood,2024,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2025,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2026,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2027,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2028,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2029,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2030,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2031,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2032,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2033,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2034,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2035,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2036,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2037,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2038,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2039,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2040,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2041,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2042,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2043,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2044,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2045,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2046,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2047,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2048,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2049,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2050,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2051,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2052,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2053,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2054,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2055,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2056,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2057,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2058,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2059,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2060,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2061,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2062,0,0,0,0,,,
3,Albizia gummifera,ConstructionWood,2063,8.395886393,8.721120412,8.367001808,8.625387095,,,
3,Albizia gummifera,ConstructionWood,2064,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2024,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2025,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2026,0.131755292,0.141487759,0.135153541,0.138304317,,,
3,Millettia ferruginea,FuelWood,2027,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2028,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2029,0.156300667,0.16559645,0.158349983,0.162901933,,,
3,Millettia ferruginea,FuelWood,2030,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2031,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2032,0.167368566,0.177797224,0.170654248,0.17479524,,,
3,Millettia ferruginea,FuelWood,2033,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2034,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2035,0.163229901,0.173288543,0.165980077,0.17071645,,,
3,Millettia ferruginea,FuelWood,2036,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2037,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2038,0.152628934,0.162496711,0.155187081,0.160356011,,,
3,Millettia ferruginea,FuelWood,2039,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2040,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2041,0.161563809,0.170051436,0.162452976,0.168112433,,,
3,Millettia ferruginea,FuelWood,2042,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2043,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2044,0.163013387,0.172558878,0.165236668,0.170838539,,,
3,Millettia ferruginea,FuelWood,2045,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2046,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2047,0.16405297,0.172946887,0.16602091,0.171284114,,,
3,Millettia ferruginea,FuelWood,2048,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2049,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2050,0.175448223,0.18538878,0.178262969,0.184053496,,,
3,Millettia ferruginea,FuelWood,2051,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2052,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2053,0.165756165,0.172858538,0.165741984,0.171661365,,,
3,Millettia ferruginea,FuelWood,2054,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2055,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2056,0.167486705,0.172722602,0.165432476,0.171784921,,,
3,Millettia ferruginea,FuelWood,2057,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2058,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2059,0.167721042,0.173807752,0.166797278,0.17310514,,,
3,Millettia ferruginea,FuelWood,2060,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2061,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2062,0.171941138,0.177475487,0.170013796,0.176651139,,,
3,Millettia ferruginea,FuelWood,2063,0,0,0,0,,,
3,Millettia ferruginea,FuelWood,2064,0,0,0,0,,,
