Nr,Tree name,Specification,Years,Business as usual,Combined effect,Compost,Technical and Market support
2,Ficus vasta,AboveGround,2032,17.62058743,19.69888165,19.08937158,18.17203233
2,Ficus vasta,AboveGround,2033,17.87939104,20.00617504,19.38990617,18.46630583
2,Ficus vasta,AboveGround,2034,18.2339607,20.40762304,19.76773548,18.82065502
2,Ficus vasta,AboveGround,2035,18.21388661,20.42427726,19.77035296,18.80594811
2,Ficus vasta,AboveGround,2036,18.38181496,20.66495374,19.98948506,18.99130149
2,Ficus vasta,AboveGround,2037,18.46939954,20.82075298,20.1286742,19.09327879
2,Ficus vasta,AboveGround,2038,18.65289868,21.09495052,20.38156278,19.30063099
2,Ficus vasta,AboveGround,2039,18.87081539,21.31487339,20.59449864,19.49617639
2,Ficus vasta,AboveGround,2040,19.43545712,21.93958955,21.19272438,20.03183482
2,Ficus vasta,AboveGround,2041,19.98958963,22.56322219,21.79115687,20.58529544
2,Ficus vasta,AboveGround,2042,20.64911951,23.39862215,22.60154183,21.34001236
2,Ficus vasta,AboveGround,2043,20.74682365,23.58861648,22.78324104,21.49207855
2,Ficus vasta,AboveGround,2044,20.9971785,23.83921148,23.02837893,21.71963614
2,Ficus vasta,AboveGround,2045,21.12818632,24.04545937,23.21845055,21.86657329
2,Ficus vasta,AboveGround,2046,21.43570151,24.39276093,23.55346504,22.17788841
2,Ficus vasta,AboveGround,2047,21.82879607,24.90731737,24.05016228,22.6213255
2,Ficus vasta,AboveGround,2048,22.20872941,25.38240377,24.51232036,23.01907469
2,Ficus vasta,AboveGround,2049,22.9528622,26.01823236,25.13626887,23.72065384
2,Ficus vasta,AboveGround,2050,23.56380155,26.73942178,25.84800124,24.44456847
2,Ficus vasta,AboveGround,2051,23.61109768,26.74826722,25.85063332,24.47264152
2,Ficus vasta,AboveGround,2052,23.86724466,27.00093188,26.07326777,24.75770916
2,Ficus vasta,AboveGround,2053,23.85156991,26.92107599,25.99418166,24.70368589
2,Ficus vasta,AboveGround,2054,24.4343788,27.53466684,26.58894728,25.27128918
2,Ficus vasta,AboveGround,2055,24.65599483,27.78549576,26.82540686,25.48534813
2,Ficus vasta,AboveGround,2056,24.92260919,28.11470904,27.14446527,25.77223098
2,Ficus vasta,AboveGround,2057,25.27590994,28.61167142,27.62313983,26.2102589
2,Ficus vasta,AboveGround,2058,25.64138411,29.05092447,28.04346017,26.58843518
2,Ficus vasta,AboveGround,2059,25.62150883,29.0786038,28.06495977,26.5774749
2,Ficus vasta,AboveGround,2060,25.91406025,29.40042022,28.37455535,26.85444531
2,Ficus vasta,AboveGround,2061,26.41330726,29.97974761,28.9270426,27.34741701
2,Ficus vasta,AboveGround,2062,26.80733303,30.48166257,29.40671703,27.77439732
2,Ficus vasta,AboveGround,2063,0,0,0,0
2,Ficus vasta,AboveGround,2064,0.173264242,0.226639881,0.217895834,0.191663713
2,Albizia gummifera,BelowGround,2024,0.036577685,0.039879657,0.038359146,0.037251274
2,Albizia gummifera,BelowGround,2025,0.038599761,0.042225864,0.040658287,0.039357294
2,Albizia gummifera,BelowGround,2026,0.040389075,0.044131236,0.042452377,0.041085004
2,Albizia gummifera,BelowGround,2027,0.042545519,0.046405088,0.044670729,0.043134423
2,Albizia gummifera,BelowGround,2028,0.04436868,0.048605996,0.046772631,0.045097182
2,Albizia gummifera,BelowGround,2029,0.046489221,0.050845864,0.048920648,0.047219892
2,Albizia gummifera,BelowGround,2030,0.049834633,0.054410376,0.052328579,0.050719183
2,Albizia gummifera,BelowGround,2031,0.050913494,0.055874674,0.053757784,0.051952367
2,Albizia gummifera,BelowGround,2032,0.052800596,0.057628589,0.055432144,0.053643146
2,Albizia gummifera,BelowGround,2033,0.055460172,0.060677774,0.05840169,0.0566284
2,Albizia gummifera,BelowGround,2034,0.056928601,0.06233507,0.059958063,0.058154224
2,Albizia gummifera,BelowGround,2035,0.058304727,0.063747877,0.061287313,0.059456673
2,Albizia gummifera,BelowGround,2036,0.059189236,0.064836841,0.06231393,0.060449143
2,Albizia gummifera,BelowGround,2037,0.060203666,0.066015176,0.063451668,0.061539226
2,Albizia gummifera,BelowGround,2038,0.061274609,0.067272972,0.064679073,0.06268608
2,Albizia gummifera,BelowGround,2039,0.061898864,0.068051404,0.065413501,0.06338722
2,Albizia gummifera,BelowGround,2040,0.063315787,0.069503528,0.066792168,0.064758493
2,Albizia gummifera,BelowGround,2041,0.064858266,0.071089341,0.06829806,0.066163327
2,Albizia gummifera,BelowGround,2042,0.066538834,0.073047441,0.07016413,0.068013997
2,Albizia gummifera,BelowGround,2043,0.0675998,0.074462834,0.071540199,0.069361994
2,Albizia gummifera,BelowGround,2044,0.067900522,0.074895774,0.07194798,0.069694096
2,Albizia gummifera,BelowGround,2045,0.068738909,0.075688642,0.072698259,0.070413011
2,Albizia gummifera,BelowGround,2046,0.069470206,0.076660647,0.073603339,0.071219131
2,Albizia gummifera,BelowGround,2047,0.070526153,0.077822178,0.074722767,0.072325293
2,Albizia gummifera,BelowGround,2048,0.07195522,0.079538739,0.076367932,0.0738444
2,Albizia gummifera,BelowGround,2049,0.071979286,0.079547773,0.076377453,0.073844387
2,Albizia gummifera,BelowGround,2050,0.074178324,0.08180323,0.078557041,0.076181986
2,Albizia gummifera,BelowGround,2051,0.074958985,0.082966755,0.079715895,0.077243467
2,Albizia gummifera,BelowGround,2052,0.075217515,0.083073841,0.079771144,0.077345607
2,Albizia gummifera,BelowGround,2053,0.075988093,0.083766101,0.080406732,0.078115503
2,Albizia gummifera,BelowGround,2054,0.07683642,0.084507037,0.081144007,0.078851132
2,Albizia gummifera,BelowGround,2055,0.078342957,0.086040266,0.082627795,0.080320172
2,Albizia gummifera,BelowGround,2056,0.07871993,0.086477081,0.083025871,0.080725991
2,Albizia gummifera,BelowGround,2057,0.079480867,0.087406491,0.083917728,0.081627775
2,Albizia gummifera,BelowGround,2058,0.080764257,0.088900811,0.08535207,0.083024558
2,Albizia gummifera,BelowGround,2059,0.081150838,0.089232614,0.08565819,0.083307182
2,Albizia gummifera,BelowGround,2060,0.081394707,0.089470995,0.085879761,0.083503208
2,Albizia gummifera,BelowGround,2061,0.082326025,0.090453134,0.086803679,0.084387604
2,Albizia gummifera,BelowGround,2062,0.083714964,0.091938851,0.088195429,0.085712014
2,Albizia gummifera,BelowGround,2063,0.084530548,0.092873011,0.08909086,0.086578414
2,Albizia gummifera,BelowGround,2064,1.128584305,1.23874679,1.188174986,1.153989371
2,Albizia gummifera,AboveGround,2024,12.37876307,13.67419861,13.1717189,12.63110001
2,Albizia gummifera,AboveGround,2025,12.92490177,14.29921017,13.76530296,13.1902808
2,Albizia gummifera,AboveGround,2026,13.68736871,15.05845289,14.50191169,13.89553628
2,Albizia gummifera,AboveGround,2027,14.34517563,15.7826206,15.19265994,14.56930545
2,Albizia gummifera,AboveGround,2028,14.99184446,16.49124991,15.86952881,15.23786775
2,Albizia gummifera,AboveGround,2029,16.3310751,17.80156077,17.11590419,16.58404993
2,Albizia gummifera,AboveGround,2030,16.93898534,18.5320788,17.82708367,17.28677902
2,Albizia gummifera,AboveGround,2031,17.34029893,18.88528458,18.15900737,17.62898387
2,Albizia gummifera,AboveGround,2032,18.17617404,19.79405458,19.04567262,18.54139655
2,Albizia gummifera,AboveGround,2033,18.63501578,20.34837941,19.57317559,19.07212172
2,Albizia gummifera,AboveGround,2034,18.99819914,20.72560934,19.9236067,19.41631213
2,Albizia gummifera,AboveGround,2035,19.13343333,20.91279167,20.09045304,19.56693913
2,Albizia gummifera,AboveGround,2036,19.23436592,21.06731218,20.2336933,19.68666375
2,Albizia gummifera,AboveGround,2037,19.44414121,21.33887076,20.50331684,19.9172971
2,Albizia gummifera,AboveGround,2038,19.56960343,21.52780753,20.68795042,20.06968543
2,Albizia gummifera,AboveGround,2039,19.92435562,21.90437336,21.04924736,20.43145707
2,Albizia gummifera,AboveGround,2040,20.47466838,22.44961577,21.56750143,20.91139438
2,Albizia gummifera,AboveGround,2041,21.22861686,23.24344991,22.31901493,21.64798887
2,Albizia gummifera,AboveGround,2042,21.88033628,24.02769404,23.07505374,22.39791712
2,Albizia gummifera,AboveGround,2043,22.18766036,24.4530728,23.48533229,22.78087144
2,Albizia gummifera,AboveGround,2044,22.38975684,24.64605653,23.67292222,22.95962007
2,Albizia gummifera,AboveGround,2045,22.65201532,24.98467765,23.98697392,23.23194439
2,Albizia gummifera,AboveGround,2046,22.89148454,25.24153191,24.23265886,23.47115051
2,Albizia gummifera,AboveGround,2047,23.46648357,25.91210441,24.87558814,24.07788012
2,Albizia gummifera,AboveGround,2048,23.77466756,26.29554544,25.2453618,24.40028119
2,Albizia gummifera,AboveGround,2049,24.63795378,27.11380605,26.03395863,25.25243821
2,Albizia gummifera,AboveGround,2050,25.23246499,27.85868834,26.77074188,25.99306692
2,Albizia gummifera,AboveGround,2051,25.43236898,28.04476864,26.9479387,26.1743459
2,Albizia gummifera,AboveGround,2052,25.65500261,28.22928653,27.10768671,26.39128253
2,Albizia gummifera,AboveGround,2053,25.80630651,28.30749539,27.18197116,26.48687038
2,Albizia gummifera,AboveGround,2054,26.38363056,28.8574082,27.71345261,27.01416763
2,Albizia gummifera,AboveGround,2055,26.75297951,29.24452679,28.07903144,27.36472708
2,Albizia gummifera,AboveGround,2056,26.97202407,29.49912632,28.32289271,27.60299214
2,Albizia gummifera,AboveGround,2057,27.51774497,30.19127712,28.98768394,28.23866918
2,Albizia gummifera,AboveGround,2058,27.82013363,30.53632497,29.31632075,28.5449464
2,Albizia gummifera,AboveGround,2059,27.98506247,30.72911239,29.49816071,28.69864502
2,Albizia gummifera,AboveGround,2060,28.19788477,30.95619189,29.71278692,28.89209816
2,Albizia gummifera,AboveGround,2061,28.87357536,31.6879849,30.39921988,29.5361651
2,Albizia gummifera,AboveGround,2062,29.25582052,32.11718926,30.80490908,29.92333279
2,Albizia gummifera,AboveGround,2063,0,0,0,0
2,Albizia gummifera,AboveGround,2064,0.147087063,0.169882173,0.164392308,0.157983391
2,Millettia ferruginea,BelowGround,2024,0.026904612,0.030207876,0.028939128,0.02875522
2,Millettia ferruginea,BelowGround,2025,0.029349886,0.033066828,0.031673439,0.031355759
2,Millettia ferruginea,BelowGround,2026,0.031642724,0.035310203,0.033804698,0.033627427
2,Millettia ferruginea,BelowGround,2027,0.034177786,0.037945951,0.036321034,0.036096827
2,Millettia ferruginea,BelowGround,2028,0.036429842,0.040487288,0.03877365,0.038505539
2,Millettia ferruginea,BelowGround,2029,0.039048947,0.043130534,0.04132763,0.041133777
2,Millettia ferruginea,BelowGround,2030,0.042663022,0.046970596,0.044981603,0.044876618
2,Millettia ferruginea,BelowGround,2031,0.044020267,0.048706,0.04664898,0.04639047
2,Millettia ferruginea,BelowGround,2032,0.046236087,0.050763047,0.048597198,0.048393372
2,Millettia ferruginea,BelowGround,2033,0.049199884,0.053990542,0.051755786,0.051636373
2,Millettia ferruginea,BelowGround,2034,0.050953885,0.055841087,0.053493171,0.053440776
2,Millettia ferruginea,BelowGround,2035,0.052605836,0.057493558,0.055051242,0.055007689
2,Millettia ferruginea,BelowGround,2036,0.053714789,0.058757562,0.056244881,0.056204667
2,Millettia ferruginea,BelowGround,2037,0.05495387,0.06013119,0.057544132,0.057502114
2,Millettia ferruginea,BelowGround,2038,0.056292626,0.061622936,0.058954695,0.058896347
2,Millettia ferruginea,BelowGround,2039,0.057118987,0.062574246,0.05984509,0.059780074
2,Millettia ferruginea,BelowGround,2040,0.058760734,0.064192306,0.061402059,0.061371988
2,Millettia ferruginea,BelowGround,2041,0.060586084,0.065987846,0.063120597,0.063064702
2,Millettia ferruginea,BelowGround,2042,0.062546821,0.068072904,0.065094287,0.065175815
2,Millettia ferruginea,BelowGround,2043,0.063786037,0.069598889,0.066575956,0.066715228
2,Millettia ferruginea,BelowGround,2044,0.064283437,0.070188203,0.067150402,0.06724099
2,Millettia ferruginea,BelowGround,2045,0.06528603,0.071044497,0.068007925,0.068104735
2,Millettia ferruginea,BelowGround,2046,0.066208531,0.072105551,0.069028981,0.069088563
2,Millettia ferruginea,BelowGround,2047,0.06750653,0.073397631,0.070274355,0.070388314
2,Millettia ferruginea,BelowGround,2048,0.069173405,0.075224045,0.07202892,0.072149604
2,Millettia ferruginea,BelowGround,2049,0.069271738,0.075298191,0.072116082,0.072201503
2,Millettia ferruginea,BelowGround,2050,0.071565234,0.077663389,0.074406034,0.074605873
2,Millettia ferruginea,BelowGround,2051,0.072440043,0.078914343,0.075647823,0.0757496
2,Millettia ferruginea,BelowGround,2052,0.072745403,0.07903836,0.075725453,0.075858853
2,Millettia ferruginea,BelowGround,2053,0.073634915,0.079813856,0.07645171,0.07669827
2,Millettia ferruginea,BelowGround,2054,0.074571086,0.08061006,0.077248633,0.077520919
2,Millettia ferruginea,BelowGround,2055,0.076210444,0.082217544,0.078805372,0.079122427
2,Millettia ferruginea,BelowGround,2056,0.076693472,0.082726043,0.079279302,0.079607029
2,Millettia ferruginea,BelowGround,2057,0.077534803,0.083668863,0.080188893,0.08059566
2,Millettia ferruginea,BelowGround,2058,0.078934516,0.08519117,0.081669816,0.082120408
2,Millettia ferruginea,BelowGround,2059,0.079441303,0.085588805,0.082064023,0.0824902
2,Millettia ferruginea,BelowGround,2060,0.079745076,0.085852212,0.082310679,0.082725027
2,Millettia ferruginea,BelowGround,2061,0.080795954,0.086859535,0.083262163,0.083694844
2,Millettia ferruginea,BelowGround,2062,0.08237996,0.088412729,0.084725963,0.085207246
2,Millettia ferruginea,BelowGround,2063,0.083295099,0.089327301,0.085610498,0.086178598
2,Millettia ferruginea,BelowGround,2064,0.084786329,0.090843636,0.087068222,0.087639975
2,Millettia ferruginea,AboveGround,2024,10.41724629,11.75078966,11.26368666,11.0784967
2,Millettia ferruginea,AboveGround,2025,11.18684645,12.56765288,12.04124994,11.87104317
2,Millettia ferruginea,AboveGround,2026,11.90754749,13.2548082,12.68939821,12.54413845
2,Millettia ferruginea,AboveGround,2027,12.72980773,14.12759725,13.52247526,13.38799018
2,Millettia ferruginea,AboveGround,2028,13.54719494,14.97427458,14.34470689,14.23806313
2,Millettia ferruginea,AboveGround,2029,14.77329406,16.15277737,15.46732241,15.45133372
2,Millettia ferruginea,AboveGround,2030,15.50195413,17.01973387,16.30634216,16.26939072
2,Millettia ferruginea,AboveGround,2031,16.03336083,17.52718799,16.77585209,16.73686496
2,Millettia ferruginea,AboveGround,2032,16.74258559,18.26612349,17.50422811,17.49364887
2,Millettia ferruginea,AboveGround,2033,17.34546699,18.93171377,18.13992015,18.16151279
2,Millettia ferruginea,AboveGround,2034,17.84865927,19.43328022,18.610644,18.64461098
2,Millettia ferruginea,AboveGround,2035,17.83190691,19.43523067,18.60105895,18.63320947
2,Millettia ferruginea,AboveGround,2036,18.03336202,19.68774063,18.83203364,18.85460256
2,Millettia ferruginea,AboveGround,2037,18.35473207,20.07619349,19.1947473,19.1995745
2,Millettia ferruginea,AboveGround,2038,18.32681203,20.09448629,19.20340304,19.19092673
2,Millettia ferruginea,AboveGround,2039,18.77999115,20.56628915,19.6569138,19.65560098
2,Millettia ferruginea,AboveGround,2040,19.45773115,21.22725125,20.29568682,20.27471512
2,Millettia ferruginea,AboveGround,2041,20.10928212,21.84842523,20.88356488,20.90082374
2,Millettia ferruginea,AboveGround,2042,20.90068153,22.73393726,21.73789518,21.80258231
2,Millettia ferruginea,AboveGround,2043,21.33887752,23.27882404,22.26619471,22.3307516
2,Millettia ferruginea,AboveGround,2044,21.37442169,23.26301791,22.27060557,22.33416515
2,Millettia ferruginea,AboveGround,2045,21.74685772,23.68148278,22.6811583,22.72152987
2,Millettia ferruginea,AboveGround,2046,22.09388049,24.01981767,23.01314975,23.05041288
2,Millettia ferruginea,AboveGround,2047,22.55172844,24.50756456,23.48086027,23.52847566
2,Millettia ferruginea,AboveGround,2048,22.95386377,24.9713883,23.92815026,23.94859659
2,Millettia ferruginea,AboveGround,2049,23.89978668,25.89041526,24.81077304,24.87907674
2,Millettia ferruginea,AboveGround,2050,24.30378664,26.4517534,25.36658499,25.42157204
2,Millettia ferruginea,AboveGround,2051,24.57485942,26.73024424,25.63058391,25.6715667
2,Millettia ferruginea,AboveGround,2052,24.88553604,27.01283418,25.88414,25.96298281
2,Millettia ferruginea,AboveGround,2053,24.84827846,26.88223802,25.75901104,25.85731037
2,Millettia ferruginea,AboveGround,2054,25.54351133,27.52805697,26.38311162,26.50656145
2,Millettia ferruginea,AboveGround,2055,26.03539574,28.01582043,26.84595211,26.97818012
2,Millettia ferruginea,AboveGround,2056,26.08000912,28.05724687,26.88639179,27.03703675
2,Millettia ferruginea,AboveGround,2057,26.74257574,28.83116906,27.63535086,27.80837335
2,Millettia ferruginea,AboveGround,2058,27.16818651,29.27015214,28.06573272,28.23840962
2,Millettia ferruginea,AboveGround,2059,27.15207062,29.25265785,28.04913267,28.20184805
2,Millettia ferruginea,AboveGround,2060,27.45863306,29.55546308,28.33649981,28.47952106
2,Millettia ferruginea,AboveGround,2061,28.28881569,30.39448817,29.12510632,29.27517144
2,Millettia ferruginea,AboveGround,2062,28.51569065,30.60746919,29.32343857,29.49976456
2,Millettia ferruginea,AboveGround,2063,29.42368414,31.53655491,30.21516863,30.41608366
2,Millettia ferruginea,AboveGround,2064,29.67875566,31.82973472,30.4907988,30.667249
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2024,1.91428E-05,2.36682E-05,2.06464E-05,2.31028E-05
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2025,2.66958E-05,3.31857E-05,2.97059E-05,3.20837E-05
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2026,4.35746E-05,5.20364E-05,4.6334E-05,5.10068E-05
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2027,6.08155E-05,7.15879E-05,6.40097E-05,7.03119E-05
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2028,7.5739E-05,0.000113683,8.44395E-05,0.000107588
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2029,0.000151668,0.00019779,0.00015991,0.000192815
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2030,0.000191668,0.000242375,0.000204722,0.000237516
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2031,0.004762717,0.005597187,0.004996244,0.005533821
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2032,0.003277023,0.003850438,0.00343793,0.003806792
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2033,0.002289303,0.002690431,0.00240176,0.002660157
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2034,0.001615167,0.001898368,0.001693933,0.001877181
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2035,0.001152566,0.001355053,0.001208701,0.001340137
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2036,0.000830427,0.001005735,0.000875444,0.000995073
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2037,0.000654575,0.000806325,0.000702009,0.000798473
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2038,0.000549917,0.000676324,0.000589969,0.000670135
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2039,0.00459611,0.005488609,0.004853626,0.005462719
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2040,0.00317745,0.003794985,0.003355501,0.003777028
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2041,0.00223006,0.002663894,0.002355305,0.002651207
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2042,0.001586924,0.001895583,0.001675839,0.001886265
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2043,0.001125849,0.001355794,0.001190333,0.001348987
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2044,0.000831578,0.00103149,0.000891592,0.001025782
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2045,0.000681223,0.000840589,0.00072834,0.000835854
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2046,0.00057566,0.000707256,0.000614958,0.00070222
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2047,0.005100886,0.006022273,0.005363119,0.005965021
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2048,0.003522665,0.00416027,0.003704576,0.004120974
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2049,0.002438146,0.002876224,0.002560774,0.002849407
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2050,0.001721721,0.002032818,0.001810063,0.002014054
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2051,0.00122488,0.001455949,0.001286798,0.001442694
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2052,0.000913787,0.001107311,0.000962109,0.001097835
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2053,0.000714154,0.000863759,0.000751417,0.000856825
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2054,0.000606939,0.00073048,0.000636414,0.000725298
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2055,0.004929721,0.005774364,0.005106816,0.005756306
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2056,0.003399962,0.003983295,0.003522153,0.003970816
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2057,0.002390672,0.002802114,0.002477434,0.002793328
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2058,0.001691442,0.001983273,0.001753068,0.001977067
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2059,0.001211451,0.001431678,0.001257013,0.001427132
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2060,0.000886804,0.001082315,0.000924113,0.001079015
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2061,0.000730095,0.000888282,0.000761632,0.000885423
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2062,0.00061407,0.000744272,0.000640654,0.000741817
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2063,0.005325708,0.006284944,0.005573771,0.006262226
3,Pepper  (local) [single vine;  Fairchain],BelowGround,2064,0.003651704,0.004310535,0.003821784,0.004295009
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2024,0.052564645,0.062759988,0.056008774,0.061295703
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2025,0.097730795,0.117440602,0.105038972,0.114750574
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2026,0.166388749,0.197855012,0.176399736,0.194098253
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2027,0.252975273,0.299256658,0.267252677,0.29378579
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2028,0.348467142,0.409940576,0.366642535,0.403509174
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2029,0.468118417,0.547735052,0.489344646,0.541100928
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2030,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2031,0.013621279,0.016095397,0.014397727,0.0159929
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2032,0.054362459,0.06498504,0.057711409,0.06467975
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2033,0.125464584,0.148196287,0.13145823,0.147826581
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2034,0.192329293,0.227408803,0.201243233,0.226488453
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2035,0.268160231,0.317590665,0.280994121,0.316324856
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2036,0.34511587,0.408940174,0.360976626,0.407445862
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2037,0.429324951,0.509520143,0.4503545,0.507492829
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2038,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2039,0.017788768,0.020584314,0.018347411,0.020427458
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2040,0.071868202,0.083498771,0.0743835,0.083106354
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2041,0.153219132,0.178705416,0.159264195,0.177829992
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2042,0.246620227,0.288765672,0.256950345,0.286851218
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2043,0.317044676,0.375814202,0.335824516,0.372792537
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2044,0.387544464,0.454857628,0.406742267,0.45109903
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2045,0.470184095,0.555376876,0.495191431,0.550148493
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2046,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2047,0.019566941,0.022271275,0.020112446,0.022123406
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2048,0.072045323,0.083351156,0.075144578,0.083074548
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2049,0.159493046,0.183948039,0.164808304,0.18327906
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2050,0.246409051,0.286434369,0.257268219,0.285605561
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2051,0.320097057,0.371576115,0.331647713,0.370443625
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2052,0.383055159,0.447236954,0.396696711,0.445869737
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2053,0.442074278,0.516646455,0.457609209,0.515143298
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2054,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2055,0.019770942,0.023053333,0.02049642,0.023032574
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2056,0.062121186,0.071376746,0.063165896,0.071353405
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2057,0.149843845,0.174366476,0.154639521,0.174159784
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2058,0.233646368,0.272808526,0.241559434,0.272441322
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2059,0.305332177,0.359889021,0.31955244,0.359143492
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2060,0.385686945,0.452636037,0.401640169,0.451818657
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2061,0.491845757,0.580185472,0.51574821,0.578137424
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2062,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2063,0,0,0,0
3,Pepper  (local) [single vine;  Fairchain],AboveGround,2064,0,0,0,0
3,Avocado (grafted) [Orchard],BelowGround,2024,0.000935591,0.001290442,0.001161252,0.001054065
3,Avocado (grafted) [Orchard],BelowGround,2025,0.001129632,0.001588084,0.001434396,0.00125947
3,Avocado (grafted) [Orchard],BelowGround,2026,0.001354393,0.001875519,0.001697316,0.001497363
3,Avocado (grafted) [Orchard],BelowGround,2027,0.001586488,0.002153545,0.001953364,0.001740623
3,Avocado (grafted) [Orchard],BelowGround,2028,0.001808881,0.002424277,0.002202664,0.001981687
3,Avocado (grafted) [Orchard],BelowGround,2029,0.002051583,0.002693264,0.002450773,0.002238356
3,Avocado (grafted) [Orchard],BelowGround,2030,0.00235252,0.003035542,0.002763215,0.002576887
3,Avocado (grafted) [Orchard],BelowGround,2031,0.002596952,0.003315436,0.003021807,0.002853938
3,Avocado (grafted) [Orchard],BelowGround,2032,0.002824227,0.003551676,0.003241319,0.003090651
3,Avocado (grafted) [Orchard],BelowGround,2033,0.003052321,0.003801759,0.003472904,0.003346214
3,Avocado (grafted) [Orchard],BelowGround,2034,0.003248038,0.004012596,0.003666493,0.00356506
3,Avocado (grafted) [Orchard],BelowGround,2035,0.003399726,0.004176037,0.003815292,0.003738636
3,Avocado (grafted) [Orchard],BelowGround,2036,0.003506535,0.004287988,0.003919882,0.003865169
3,Avocado (grafted) [Orchard],BelowGround,2037,0.00359983,0.00438561,0.004011998,0.003978913
3,Avocado (grafted) [Orchard],BelowGround,2038,0.003693046,0.004485466,0.004106537,0.004090882
3,Avocado (grafted) [Orchard],BelowGround,2039,0.003765485,0.004564999,0.004180582,0.004176219
